Date,Player1,Player2,Player1 HP,Player2 HP,Player1 Damage,Player2 Damage,Result,Points,Classed
28/11/2014 19:37:11,slim,DDosAttack,978.2155999999997,0.0,8359,5151,slim won,1,no
28/11/2014 20:22:12,DDosAttack,Rainmaiker,0.0,555.332024000002,20813,18980,Rainmaiker won,3,no
28/11/2014 20:29:07,DDosAttack,Rainmaiker,1986.681550000003,0.0,16824,10903,DDosAttack won,2,no
28/11/2014 22:36:08,PlushBunny,DDosAttack,9633.867014238429,0.0,9308,1668,PlushBunny won,2,no
28/11/2014 22:40:59,PlushBunny,DDosAttack,0.0,161.46750228881942,7844,16151,DDosAttack won,2,no
28/11/2014 22:45:00,PlushBunny,DDosAttack,14692.338021035768,0.0,10822,754,PlushBunny won,2,no
28/11/2014 22:49:11,PlushBunny,DDosAttack,0.0,8547.227840000001,302,17183,DDosAttack won,2,no
28/11/2014 22:52:52,PlushBunny,DDosAttack,15488.134165000003,0.0,8155,0,PlushBunny won,2,no
28/11/2014 22:58:23,DDosAttack,PlushBunny,0.0,405.6598354530053,17804,13257,PlushBunny won,2,no
28/11/2014 23:02:25,PlushBunny,DDosAttack,15817.58537,0.0,13514,0,PlushBunny won,2,no
28/11/2014 23:18:57,PlushBunny,DDosAttack,13578.58537,0.0,13017,0,PlushBunny won,1,no
29/11/2014 18:14:10,syoss,RedAngeL,0.0,6567.218535999999,689,7176,RedAngeL won,2,no
29/11/2014 18:19:24,syoss,RedAngeL,295.8700480000004,0.0,8418,6380,syoss won,2,no
29/11/2014 18:22:36,syoss,DOMBAI,0.0,11355.0,0,13094,DOMBAI won,3,no
29/11/2014 19:15:11,NoNameNoFace,syoss,0.0,0.0,0,0,syoss default,5,no
29/11/2014 19:19:49,syoss,NoNameNoFace,5361.0,0.0,7940,0,syoss won,2,no
29/11/2014 19:23:10,NoNameNoFace,syoss,0.0,5361.0,0,7938,syoss won,2,no
29/11/2014 19:53:24,PlushBunny,syoss,13935.0,0.0,7883,0,PlushBunny won,2,no
29/11/2014 19:56:46,PlushBunny,NoNameNoFace,10914.835163107291,0.0,7898,4700,PlushBunny won,2,no
29/11/2014 20:02:10,PlushBunny,syoss,14927.830700047689,0.0,6979,240,PlushBunny won,2,no
29/11/2014 20:06:44,PlushBunny,syoss,15655.963425000002,0.0,7283,0,PlushBunny won,2,no
29/11/2014 20:17:09,syoss,PlushBunny,0.0,15719.479123047688,258,6952,PlushBunny won,1,no
30/11/2014 0:01:00,YpuBaTeJIb,,2.68605206E8,98.0,3,4,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,OneLove,,2.68558276E8,104.0,24,23,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,TAR4OK,,2.68546549E8,103.0,13,25,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,Lolka,,2.68502492E8,103.0,4,8,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,HEJIEIIOCTb,,2.68546251E8,118.0,12,38,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,QRY,,2.68548369E8,117.0,10,8,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,OneLoveOneShot,,2.68549808E8,99.0,10,8,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,MankyMonk,,2.68549251E8,114.0,10,19,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,Rainmaiker,,2.68624238E8,90.0,29,20,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,Cocaine,,2.68518574E8,95.0,13,16,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,slim,,2.68555745E8,108.0,10,10,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,DDosAttack,,2.68521312E8,115.0,12,8,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,MonkeyMonk,,2.68562134E8,99.0,0,18,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,RedAngeL,,2.68548001E8,93.0,17,12,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,DOMBAI,,2.68557675E8,113.0,38,19,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,NoNameNoFace,,2.68742264E8,88.0,25,11,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,syoss,,2.68593802E8,98.0,9,7,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,PlushBunny,,2.68633037E8,118.0,25,29,noble-charId-classId-compdone-points,0,
30/11/2014 0:01:00,NoNameNoFace,,2.68742264E8,88.0,0,0,awarded hero,0,
30/11/2014 0:01:00,Rainmaiker,,2.68624238E8,90.0,0,0,awarded hero,0,
30/11/2014 0:01:00,RedAngeL,,2.68548001E8,93.0,0,0,awarded hero,0,
30/11/2014 0:01:00,Cocaine,,2.68518574E8,95.0,0,0,awarded hero,0,
30/11/2014 0:01:00,syoss,,2.68593802E8,98.0,0,0,awarded hero,0,
30/11/2014 0:01:00,OneLoveOneShot,,2.68549808E8,99.0,0,0,awarded hero,0,
30/11/2014 0:01:00,TAR4OK,,2.68546549E8,103.0,0,0,awarded hero,0,
30/11/2014 0:01:00,OneLove,,2.68558276E8,104.0,0,0,awarded hero,0,
30/11/2014 0:01:01,slim,,2.68555745E8,108.0,0,0,awarded hero,0,
30/11/2014 0:01:01,DOMBAI,,2.68557675E8,113.0,0,0,awarded hero,0,
30/11/2014 0:01:01,MankyMonk,,2.68549251E8,114.0,0,0,awarded hero,0,
30/11/2014 0:01:01,DDosAttack,,2.68521312E8,115.0,0,0,awarded hero,0,
30/11/2014 0:01:01,QRY,,2.68548369E8,117.0,0,0,awarded hero,0,
30/11/2014 0:01:01,HEJIEIIOCTb,,2.68546251E8,118.0,0,0,awarded hero,0,
03/12/2014 21:31:19,slim,DOMBAI,0.0,11800.0,0,11637,DOMBAI won,3,no
03/12/2014 21:36:22,slim,DOMBAI,1486.4234148999997,0.0,12228,4163,slim won,3,no
03/12/2014 21:40:25,slim,DOMBAI,0.0,8611.970136,2974,5964,DOMBAI won,3,no
03/12/2014 21:44:16,slim,DOMBAI,0.0,10746.0,0,6538,DOMBAI won,3,no
03/12/2014 21:47:48,slim,DOMBAI,5308.0,0.0,13577,0,slim won,2,no
03/12/2014 21:51:20,DOMBAI,slim,10746.0,0.0,9466,0,DOMBAI won,2,no
03/12/2014 21:55:22,slim,DOMBAI,1043.7132841999996,0.0,12850,4429,slim won,2,no
03/12/2014 21:58:53,DOMBAI,slim,7248.367488,0.0,14892,3630,DOMBAI won,2,no
03/12/2014 22:02:24,slim,DOMBAI,5173.9055,0.0,14003,0,slim won,2,no
03/12/2014 22:06:16,DOMBAI,slim,0.0,2775.3039149,2678,15330,slim won,2,no
03/12/2014 22:26:18,PlushBunny,slim,13086.959985119212,0.0,5547,3049,PlushBunny won,3,no
03/12/2014 22:30:09,slim,PlushBunny,0.0,15776.756110000002,0,5651,PlushBunny won,2,no
03/12/2014 22:33:30,DOMBAI,slim,0.0,5308.0,0,11790,slim won,2,no
03/12/2014 22:37:54,slim,PlushBunny,0.0,14953.719554083451,1045,5683,PlushBunny won,2,no
03/12/2014 22:41:37,slim,DOMBAI,4857.9685,0.0,11229,468,slim won,2,no
03/12/2014 22:45:30,PlushBunny,slim,9548.09934810729,0.0,5898,4111,PlushBunny won,2,no
03/12/2014 22:48:42,slim,DOMBAI,5308.0,0.0,15423,0,slim won,2,no
03/12/2014 22:52:44,PlushBunny,slim,15817.58537,0.0,5988,0,PlushBunny won,2,no
03/12/2014 22:56:17,DOMBAI,slim,0.0,5501.0,0,16515,slim won,2,no
03/12/2014 22:59:50,PlushBunny,slim,15817.58537,0.0,7855,0,PlushBunny won,2,no
03/12/2014 23:03:31,YpuBaTeJIb,slim,0.0,7431.0,0,6823,slim won,2,no
03/12/2014 23:06:54,PlushBunny,slim,15817.58537,0.0,12195,0,PlushBunny won,2,no
03/12/2014 23:10:27,slim,YpuBaTeJIb,5993.0,0.0,12560,0,slim won,2,no
03/12/2014 23:13:58,slim,PlushBunny,0.0,13263.757849023843,491,6054,PlushBunny won,2,no
03/12/2014 23:17:31,YpuBaTeJIb,slim,0.0,6211.0,0,11669,slim won,2,no
03/12/2014 23:21:03,slim,PlushBunny,0.0,13013.447746035763,950,5995,PlushBunny won,2,no
03/12/2014 23:24:35,PlushBunny,slim,13022.033116035764,0.0,5665,740,PlushBunny won,2,no
07/12/2014 0:01:00,syoss,,2.68593802E8,98.0,0,18,noble-charId-classId-compdone-points,0,
07/12/2014 0:01:00,Cheater,,2.68569781E8,105.0,0,18,noble-charId-classId-compdone-points,0,
07/12/2014 0:01:00,slim,,2.68555745E8,108.0,27,9,noble-charId-classId-compdone-points,0,
07/12/2014 0:01:00,DOMBAI,,2.68557675E8,113.0,14,12,noble-charId-classId-compdone-points,0,
07/12/2014 0:01:00,PlushBunny,,2.68633037E8,118.0,10,39,noble-charId-classId-compdone-points,0,
07/12/2014 0:01:00,YpuBaTeJIb,,2.68605206E8,98.0,3,12,noble-charId-classId-compdone-points,0,
07/12/2014 0:01:00,Letty,,2.68536475E8,98.0,0,18,noble-charId-classId-compdone-points,0,
07/12/2014 0:01:00,slim,,2.68555745E8,108.0,0,0,awarded hero,0,
07/12/2014 0:01:00,DOMBAI,,2.68557675E8,113.0,0,0,awarded hero,0,
07/12/2014 0:01:00,PlushBunny,,2.68633037E8,118.0,0,0,awarded hero,0,
22/01/2015 18:31:43,BDSMov1es,BubuKisyaPisya,2746.7234560938764,0.0,6535,5302,BDSMov1es won,3,no
22/01/2015 18:32:42,YaGMuR,Navasbrat,2620.069312000001,0.0,11908,10415,YaGMuR won,3,no
22/01/2015 18:37:04,Navasbrat,iCalifornication,12271.829603999999,0.0,6894,1654,Navasbrat won,3,no
22/01/2015 18:38:25,YaGMuR,BDSMov1es,2824.8704000134153,0.0,7824,7741,YaGMuR won,4,no
22/01/2015 18:48:17,Navasbrat,YaGMuR,13411.467819999996,0.0,12237,0,Navasbrat won,3,no
22/01/2015 18:48:46,BDSMov1es,Margus,4491.635648080466,0.0,18771,2506,BDSMov1es won,3,no
22/01/2015 18:52:18,Navasbrat,Margus,7544.717935999997,0.0,12228,6730,Navasbrat won,3,no
22/01/2015 18:52:39,YaGMuR,zxc,2646.321376005965,0.0,8099,5762,YaGMuR won,3,no
22/01/2015 18:55:30,Navasbrat,Margus,11250.550379999995,0.0,12120,3612,Navasbrat won,2,no
22/01/2015 18:57:21,BDSMov1es,HiroEExa,4537.697440120698,0.0,28050,2826,BDSMov1es won,3,no
22/01/2015 18:59:04,Zadira,Navasbrat,0.0,7503.076695999998,6118,8522,Navasbrat won,3,no
22/01/2015 19:01:02,YaGMuR,Margus,2862.1914240059687,0.0,21874,11946,YaGMuR won,2,no
22/01/2015 19:02:16,Navasbrat,HiroEExa,13516.0,0.0,6086,0,Navasbrat won,3,no
22/01/2015 19:02:17,zxc,DuaHa,7195.0,0.0,3119,0,zxc won,3,no
22/01/2015 19:05:48,BDSMov1es,HiroEExa,5515.0,0.0,8409,0,BDSMov1es won,2,no
22/01/2015 19:06:39,YaGMuR,Margus,3096.314144008946,0.0,11932,5147,YaGMuR won,1,no
22/01/2015 19:11:22,YaGMuR,BDSMov1es,942.0373440208631,0.0,6357,10229,YaGMuR won,5,no
22/01/2015 19:12:31,Navasbrat,DuaHa,0.0,2636.4077200000024,19933,13599,DuaHa won,3,no
22/01/2015 19:14:55,NoControl,BDSMov1es,0.0,5375.7174080312925,518,7090,BDSMov1es won,3,no
22/01/2015 19:15:16,YaGMuR,zxc,2174.6385280074546,0.0,10039,5044,YaGMuR won,3,no
22/01/2015 19:18:28,zxc,BDSMov1es,3633.564959011921,0.0,1081,2837,zxc won,3,no
22/01/2015 19:19:37,YaGMuR,DuaHa,1182.0757759999997,0.0,5579,2264,YaGMuR won,3,no
22/01/2015 19:26:51,zxc,Navasbrat,0.0,12657.101139999992,2385,7484,Navasbrat won,3,no
22/01/2015 19:28:10,BDSMov1es,YaGMuR,0.0,1940.5782720014963,12304,5867,YaGMuR won,4,no
22/01/2015 19:36:04,FanZ0,zxc,10601.13612800298,0.0,9184,2021,FanZ0 won,3,no
22/01/2015 19:38:33,Navasbrat,YaGMuR,0.0,2982.3151520044757,28172,14784,YaGMuR won,6,no
22/01/2015 19:43:36,FanZ0,zxc,7514.387328005959,0.0,7502,4582,FanZ0 won,2,no
22/01/2015 19:45:27,Navasbrat,YaGMuR,0.0,1716.6185600000044,28920,13340,YaGMuR won,5,no
22/01/2015 19:47:19,BDSMov1es,MarcusAquila,1838.0276800715253,0.0,10975,7046,BDSMov1es won,3,no
22/01/2015 19:48:21,zxc,Mopcuk,460.5342692741806,0.0,16549,8051,zxc won,2,no
22/01/2015 19:51:23,FanZ0,MarcusAquila,6035.589888007452,0.0,9921,5702,FanZ0 won,3,no
22/01/2015 19:52:02,MaseMan1,YaGMuR,0.0,4206.482240002982,715,5136,YaGMuR won,3,no
22/01/2015 19:55:27,BDSMov1es,MaseMan1,5515.0,0.0,5254,0,BDSMov1es won,3,no
22/01/2015 19:55:36,zxc,FanZ0,0.0,5351.239072013408,7410,10312,FanZ0 won,2,no
22/01/2015 19:57:35,YaGMuR,MarcusAquila,2754.7062400134196,0.0,11158,4495,YaGMuR won,2,no
22/01/2015 20:01:09,FanZ0,Mopcuk,4944.630752019367,0.0,13498,7743,FanZ0 won,3,no
22/01/2015 20:03:38,playhard,BubuKisyaPisya,2643.2899799999946,0.0,11034,21768,playhard won,3,no
22/01/2015 20:05:43,YaGMuR,FanZ0,0.0,12584.640160016386,0,15507,FanZ0 won,6,no
22/01/2015 20:06:52,MarcusAquila,zxc,0.0,1232.6030932264994,7125,15027,zxc won,2,no
22/01/2015 20:10:54,YaGMuR,BubuKisyaPisya,2952.033984010435,0.0,9533,3140,YaGMuR won,2,no
22/01/2015 20:15:05,playhard,MarcusAquila,3364.4585399999924,0.0,13092,13907,playhard won,1,no
22/01/2015 20:18:38,BubuKisyaPisya,Rozalline,7171.195944,0.0,9348,1622,BubuKisyaPisya won,2,no
22/01/2015 20:23:52,BDSMov1es,FanZ0,3141.7971440640745,0.0,14435,5302,BDSMov1es won,4,no
22/01/2015 20:24:17,MarcusAquila,playhard,3081.370419659991,3845.683364999992,19342,9623,MarcusAquila won,1,no
22/01/2015 20:24:43,YaGMuR,Mau0p,1344.3645760000022,0.0,8261,6470,YaGMuR won,3,no
22/01/2015 20:25:31,BubuKisyaPisya,freAK,6237.13072,0.0,23136,3301,BubuKisyaPisya won,2,no
22/01/2015 20:26:20,DeniskaX69,Epilepsiya,0.0,0.0,0,0,Epilepsiya default,6,no
22/01/2015 20:27:36,Rozalline,BDSMov1es,0.0,5515.0,0,4154,BDSMov1es won,3,no
22/01/2015 20:30:04,YaGMuR,MarcusAquila,1847.2391360000074,0.0,11100,7232,YaGMuR won,1,no
22/01/2015 20:30:11,GoldenBroom,FanZ0,0.0,10078.0,113,7018,FanZ0 won,3,no
22/01/2015 20:30:30,freAK,DeniskaX69,0.0,3347.02702700149,1202,8431,DeniskaX69 won,3,no
22/01/2015 20:33:09,playhard,Mau0p,3155.5860899999993,0.0,9112,15396,playhard won,3,no
22/01/2015 20:33:54,Rozalline,Epilepsiya,4445.016152,0.0,7129,655,Rozalline won,2,no
22/01/2015 20:35:52,YaGMuR,MarcusAquila,1885.784672013409,0.0,8008,5204,YaGMuR won,1,no
22/01/2015 20:37:17,freAK,DeniskaX69,7066.33236,0.0,5100,9,freAK won,2,no
22/01/2015 20:37:28,BDSMov1es,BubuKisyaPisya,2520.9782400834456,0.0,11141,8576,BDSMov1es won,2,no
22/01/2015 20:39:10,Rozalline,Epilepsiya,0.0,4388.253256,583,11525,Epilepsiya won,2,no
22/01/2015 20:40:36,DeniskaX69,freAK,4548.0,0.0,7038,0,DeniskaX69 won,3,no
22/01/2015 20:41:03,MarcusAquila,YaGMuR,0.0,1066.2785600000045,12479,9745,YaGMuR won,1,no
22/01/2015 20:42:25,playhard,BDSMov1es,3665.545719999998,0.0,6801,9291,playhard won,4,no
22/01/2015 20:43:42,BubuKisyaPisya,Epilepsiya,7186.069608,0.0,5393,1548,BubuKisyaPisya won,2,no
22/01/2015 20:45:30,Mau0p,Rozalline,0.0,3588.9877140491717,8496,8487,Rozalline won,2,no
22/01/2015 20:46:33,freAK,iCalifornication,7750.0,0.0,5889,0,freAK won,2,no
22/01/2015 20:47:31,Epilepsiya,EnotLove,1967.9060879999997,0.0,6811,2967,Epilepsiya won,2,no
22/01/2015 20:47:32,DeniskaX69,playhard,0.0,2724.3530700000006,11299,2396,playhard won,4,no
22/01/2015 20:48:20,YaGMuR,GoldenBroom,4081.9967680000036,0.0,5121,46,YaGMuR won,3,no
22/01/2015 20:51:06,freAK,BubuKisyaPisya,0.0,6313.681824,3018,10991,BubuKisyaPisya won,2,no
22/01/2015 20:51:25,Mau0p,iCalifornication,0.0,4419.865000000001,1168,8466,iCalifornication won,2,no
22/01/2015 20:51:41,Rozalline,EnotLove,0.0,4054.91175210729,2527,16680,EnotLove won,3,no
22/01/2015 20:53:10,Epilepsiya,playhard,0.0,3670.6292499999986,4570,6246,playhard won,2,no
22/01/2015 20:56:01,iBrother,Rozalline,0.0,4279.930208,2883,5360,Rozalline won,2,no
22/01/2015 20:56:30,Mopcuk,YaGMuR,0.0,2592.039648007456,8650,9241,YaGMuR won,2,no
22/01/2015 20:59:14,zxc,Epilepsiya,5788.894672,0.0,5773,1519,zxc won,2,no
22/01/2015 20:59:25,BubuKisyaPisya,Rozalline,7187.127431999999,0.0,8885,1620,BubuKisyaPisya won,2,no
22/01/2015 20:59:36,iBrother,BDSMov1es,0.0,4776.718240031292,1689,6740,BDSMov1es won,3,no
22/01/2015 21:03:00,Epilepsiya,Rozalline,0.0,2641.9975580104297,8907,5931,Rozalline won,1,no
22/01/2015 21:03:09,Mopcuk,BubuKisyaPisya,9956.142592000002,0.0,9368,2474,Mopcuk won,2,no
22/01/2015 21:03:18,YaGMuR,zxc,3445.5412160000033,0.0,9004,3495,YaGMuR won,2,no
22/01/2015 21:06:22,EnotLove,Epilepsiya,0.0,1833.1061002070314,3289,6353,Epilepsiya won,1,no
22/01/2015 21:06:33,BubuKisyaPisya,Mopcuk,0.0,8736.123005173156,3874,9993,Mopcuk won,2,no
22/01/2015 21:10:06,zxc,YaGMuR,7195.0,0.0,10001,0,zxc won,2,no
22/01/2015 21:13:00,Epilepsiya,EnotLove,0.0,1197.6988000476842,4600,6664,EnotLove won,1,no
22/01/2015 21:13:12,BubuKisyaPisya,FanZ0,0.0,11223.419648011917,526,11140,FanZ0 won,2,no
22/01/2015 21:15:27,Mopcuk,MarcusAquila,0.0,1363.5334503929123,15314,13305,MarcusAquila won,1,no
22/01/2015 21:16:54,zxc,YaGMuR,7195.0,0.0,32891,0,zxc won,2,no
22/01/2015 21:17:06,Epilepsiya,EnotLove,635.1369664741216,0.0,6085,4934,Epilepsiya won,1,no
22/01/2015 21:18:49,BubuKisyaPisya,BDSMov1es,0.0,3629.132256052154,3740,9093,BDSMov1es won,2,no
22/01/2015 21:20:51,Mopcuk,FanZ0,0.0,756.6467555699945,15018,15628,FanZ0 won,2,no
22/01/2015 21:21:02,Epilepsiya,YaGMuR,0.0,1954.917312001494,6178,4362,YaGMuR won,1,no
22/01/2015 21:21:54,iBrother,EnotLove,3737.781128,0.0,7120,12305,iBrother won,2,no
22/01/2015 21:24:06,ApocalypsE,FanZ0,0.0,11699.589440002981,0,8204,FanZ0 won,3,no
22/01/2015 21:25:37,YaGMuR,Mopcuk,1898.0604160074563,0.0,10936,6255,YaGMuR won,2,no
22/01/2015 21:26:12,Epilepsiya,MarcusAquila,0.0,9108.745312000003,1267,3976,MarcusAquila won,1,no
22/01/2015 21:26:13,EnotLove,BDSMov1es,0.0,3497.699104038743,3747,6528,BDSMov1es won,3,no
22/01/2015 21:29:14,FanZ0,BubuKisyaPisya,5599.29276801937,0.0,10188,5109,FanZ0 won,2,no
22/01/2015 21:30:00,YaGMuR,DONTSPEAK,0.0,6610.0,0,3694,DONTSPEAK won,3,no
22/01/2015 21:30:11,EnotLove,MarcusAquila,0.0,6030.812862000002,4243,4697,MarcusAquila won,1,no
22/01/2015 21:31:15,Mopcuk,iBrother,0.0,4819.911832,11621,13892,iBrother won,2,no
22/01/2015 21:34:42,Mopcuk,ApocalypsE,10901.981740041723,0.0,7883,119,Mopcuk won,2,yes
22/01/2015 21:35:13,FanZ0,YaGMuR,0.0,2811.7167040000027,22795,13171,YaGMuR won,9,no
22/01/2015 21:37:47,Mopcuk,ApocalypsE,9860.324260041723,0.0,7318,1392,Mopcuk won,3,yes
22/01/2015 21:38:12,MarcusAquila,DONTSPEAK,0.0,3301.2694084887735,9191,14272,DONTSPEAK won,1,no
22/01/2015 21:38:41,EnotLove,BubuKisyaPisya,2232.961408071527,0.0,8008,3573,EnotLove won,1,no
22/01/2015 21:40:30,FanZ0,iBrother,0.0,5072.457552,18721,14801,iBrother won,3,no
22/01/2015 21:42:43,ApocalypsE,Mopcuk,0.0,10011.62819506368,1911,6470,Mopcuk won,3,yes
22/01/2015 21:43:59,FanZ0,MarcusAquila,8029.9298560104335,0.0,8292,3609,FanZ0 won,1,no
22/01/2015 21:44:18,BubuKisyaPisya,EnotLove,0.0,678.4922881907366,5924,8111,EnotLove won,1,no
22/01/2015 21:47:23,playhard,FanZ0,0.0,11840.0,0,9755,FanZ0 won,6,no
22/01/2015 21:47:24,Mopcuk,ApocalypsE,6473.679528000001,0.0,6217,3691,Mopcuk won,2,yes
22/01/2015 21:48:06,Rev0lveR,YaGMuR,0.0,1555.6117120000044,4702,6021,YaGMuR won,3,no
22/01/2015 21:52:45,DONTSPEAK,MarcusAquila,3022.223200154989,1610.8941680000023,12145,11436,DONTSPEAK won,1,no
22/01/2015 21:52:47,BubuKisyaPisya,EnotLove,2673.5487679999937,0.0,7266,8114,BubuKisyaPisya won,1,no
22/01/2015 21:53:36,FanZ0,iBrother,3529.0712035774536,0.0,24400,11033,FanZ0 won,4,no
22/01/2015 21:57:08,YaGMuR,DONTSPEAK,2447.583360007453,0.0,6855,1830,YaGMuR won,4,no
22/01/2015 22:00:50,Rev0lveR,FanZ0,0.0,8448.297056,2796,13166,FanZ0 won,3,no
22/01/2015 22:01:37,playhard,MarcusAquila,2098.2944149999917,993.6745399999866,12430,14265,MarcusAquila won,1,no
22/01/2015 22:02:31,DONTSPEAK,iBrother,0.0,7362.0,0,23923,iBrother won,3,no
22/01/2015 22:06:54,MarcusAquila,Nemiroff,0.0,7487.011226000009,235,9817,Nemiroff won,1,no
22/01/2015 22:08:33,FanZ0,iBrother,0.0,2122.1818440000015,21548,13650,iBrother won,3,no
22/01/2015 22:10:36,Navasbrat,MarcusAquila,9622.02389799999,0.0,10047,4178,Navasbrat won,1,no
22/01/2015 22:12:47,Nemiroff,DONTSPEAK,6883.553494000018,0.0,17878,5882,Nemiroff won,3,no
22/01/2015 22:30:17,DONTSPEAK,Epilepsiya,4668.973920023843,0.0,6108,2395,DONTSPEAK won,1,no
22/01/2015 22:32:18,Luke,Serejkaaa,0.0,3821.6209200000003,7412,8844,Serejkaaa won,3,no
22/01/2015 22:36:52,Serejkaaa,Navasbrat,7344.130600004459,0.0,11479,0,Serejkaaa won,4,no
22/01/2015 22:37:11,DONTSPEAK,Epilepsiya,3234.474880011926,0.0,5486,9290,DONTSPEAK won,1,no
22/01/2015 22:40:35,Navasbrat,Luke,9454.223217999997,0.0,11910,5253,Navasbrat won,3,no
22/01/2015 22:43:16,Serejkaaa,DONTSPEAK,4457.575400005962,0.0,7938,4098,Serejkaaa won,3,no
22/01/2015 22:46:49,Luke,Navasbrat,0.0,7477.758843999999,6167,13474,Navasbrat won,2,no
22/01/2015 22:48:20,DONTSPEAK,Serejkaaa,0.0,6618.8876000536475,866,7019,Serejkaaa won,2,no
22/01/2015 22:58:03,Serejkaaa,DONTSPEAK,6792.223840005961,0.0,5843,0,Serejkaaa won,2,no
22/01/2015 22:58:24,Navasbrat,iBrother,0.0,5067.674016,13789,17080,iBrother won,4,no
22/01/2015 23:07:18,Serejkaaa,DONTSPEAK,3773.131840000007,0.0,7156,4873,Serejkaaa won,1,no
22/01/2015 23:09:17,iBrother,BubuKisyaPisya,6118.266071999999,0.0,12285,5674,iBrother won,1,no
22/01/2015 23:13:22,GossipGirl?,Serejkaaa,0.0,4605.445319999999,7139,6345,Serejkaaa won,3,no
22/01/2015 23:16:33,playhard,DONTSPEAK,2818.9465099999948,1464.3310400476864,17093,17353,DONTSPEAK won,1,no
22/01/2015 23:24:55,Luke,playhard,0.0,4829.115744999997,2606,6214,playhard won,2,no
22/01/2015 23:28:06,Serejkaaa,iBrother,4862.88744,699.3148160000022,9731,30411,iBrother won,5,no
22/01/2015 23:34:30,BubuKisyaPisya,Serejkaaa,0.0,5628.683439999999,3343,15108,Serejkaaa won,1,no
22/01/2015 23:37:29,GossipGirl?,iBrother,976.7301599999968,0.0,16559,24431,GossipGirl? won,3,no
23/01/2015 18:05:08,bvz,Navasbrat,0.0,10053.488811999998,3593,10486,Navasbrat won,3,no
23/01/2015 18:05:09,YaGMuR,SpartaquE,4874.510544000001,0.0,8557,570,YaGMuR won,3,no
23/01/2015 18:08:30,bvz,Navasbrat,0.0,13522.659207999997,1063,10660,Navasbrat won,3,no
23/01/2015 18:11:31,Serejkaaa,iBrother,5157.080720046186,0.0,8477,9360,Serejkaaa won,5,no
23/01/2015 18:15:22,Navasbrat,YaGMuR,0.0,3350.8535199999997,30953,13416,YaGMuR won,5,no
23/01/2015 18:19:14,DoubleLayer,FanZ0,6166.0,12640.0,0,0,draw,3,no
23/01/2015 18:19:35,Serejkaaa,Navasbrat,0.0,13968.0,0,7906,Navasbrat won,4,no
23/01/2015 18:21:56,YaGMuR,iBrother,2272.133632000006,0.0,27335,16227,YaGMuR won,4,no
23/01/2015 18:22:50,Navasbrat,DoubleLayer,11082.555712000001,0.0,11637,2052,Navasbrat won,3,no
23/01/2015 18:25:08,Serejkaaa,FanZ0,4398.954800062583,0.0,12842,31002,Serejkaaa won,6,no
23/01/2015 18:30:02,YaGMuR,FanZ0,3742.8997760000007,0.0,12455,25184,YaGMuR won,6,no
23/01/2015 18:31:31,Navasbrat,Serejkaaa,0.0,2415.970600017881,29943,14841,Serejkaaa won,5,no
23/01/2015 18:36:24,TiTan,SeNaN,0.0,4678.107792000006,3280,9744,SeNaN won,3,no
23/01/2015 18:40:15,Navasbrat,iBrother,0.0,4884.566384,15305,18866,iBrother won,4,no
23/01/2015 18:40:39,YaGMuR,SeNaN,0.0,1425.9972000000025,6987,9221,SeNaN won,4,no
23/01/2015 18:40:57,TiTan,Serejkaaa,0.0,4604.650440017877,6507,8534,Serejkaaa won,3,no
23/01/2015 18:44:11,TiTan,Navasbrat,0.0,14472.179784,438,7714,Navasbrat won,2,no
23/01/2015 18:47:10,YaGMuR,Serejkaaa,2538.9903840000015,0.0,5251,1562,YaGMuR won,9,no
23/01/2015 18:49:14,Navasbrat,TiTan,12304.139832,0.0,9928,1574,Navasbrat won,2,no
23/01/2015 18:52:37,Navasbrat,TiTan,14755.613830020859,0.0,9801,0,Navasbrat won,1,no
23/01/2015 18:53:35,iBrother,SeNaN,0.0,3026.924640000017,22525,24677,SeNaN won,4,no
23/01/2015 18:54:16,Serejkaaa,YaGMuR,3972.6954800029825,0.0,4161,0,Serejkaaa won,7,no
23/01/2015 18:58:09,YaGMuR,Fleshka,1900.6527040000003,0.0,8785,3672,YaGMuR won,3,no
23/01/2015 19:01:20,SeNaN,Navasbrat,0.0,1706.2480363558752,12758,25167,Navasbrat won,4,no
23/01/2015 19:05:03,Fleshka,SeNaN,0.0,5942.229240000006,2764,10080,SeNaN won,3,no
